"","Entry","X2","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage"
"493","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439135.1_185",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"494","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439135.1_185",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"495","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439135.1_185",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"496","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439208.1_186",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"497","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439208.1_186",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"498","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439208.1_186",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"499","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439514.1_187",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"500","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439514.1_187",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"501","Q9QXL2","lcl|NW_011934589.1_cds_XP_011439514.1_187",69,"KI21A_MOUSE","reviewed","Kinesin-like protein KIF21A","Kif21a Kiaa1708","Mus musculus (Mouse)",1672,"TISSUE SPECIFICITY: Widely expressed, with highest expression in brain. {ECO:0000269|PubMed:10225949}.","",""
"502","Q9U505","lcl|NW_011934560.1_cds_XP_011429213.1_101",147,"AT5G_MANSE","reviewed","ATP synthase lipid-binding protein, mitochondrial (ATPase protein 9) (ATPase subunit c)","","Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)",131,"","",""
"503","Q9U505","lcl|NW_011934560.1_cds_XP_011429143.1_100",147,"AT5G_MANSE","reviewed","ATP synthase lipid-binding protein, mitochondrial (ATPase protein 9) (ATPase subunit c)","","Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)",131,"","",""
"504","Q9U8W7","lcl|NW_011934514.1_cds_XP_011427256.2_7",16,"TL5B_TACTR","reviewed","Techylectin-5B","","Tachypleus tridentatus (Japanese horseshoe crab)",316,"TISSUE SPECIFICITY: Hemocytes. {ECO:0000269|PubMed:10468566}.","",""
"505","Q9UG56","lcl|NW_011934558.1_cds_XP_011427448.1_89",132,"PISD_HUMAN","reviewed","Phosphatidylserine decarboxylase proenzyme, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase beta chain; Phosphatidylserine decarboxylase alpha chain]","PISD","Homo sapiens (Human)",409,"","",""
"506","Q9UG56","lcl|NW_011934558.1_cds_XP_011427533.1_88",132,"PISD_HUMAN","reviewed","Phosphatidylserine decarboxylase proenzyme, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase beta chain; Phosphatidylserine decarboxylase alpha chain]","PISD","Homo sapiens (Human)",409,"","",""
"507","Q9UGP8","lcl|NW_011934592.1_cds_XP_011443129.1_214",80,"SEC63_HUMAN","reviewed","Translocation protein SEC63 homolog","SEC63 SEC63L","Homo sapiens (Human)",760,"TISSUE SPECIFICITY: Widely expressed, with high levels in the liver. {ECO:0000269|PubMed:15133510}.","",""
"508","Q9V3A4","lcl|NW_011934577.1_cds_XP_011434218.1_140",186,"CSUP_DROME","reviewed","Protein catecholamines up","Catsup CG10449","Drosophila melanogaster (Fruit fly)",449,"","",""
"509","Q9VR91","lcl|NW_011934570.1_cds_XP_011432341.1_127",158,"HERC2_DROME","reviewed","Probable E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)","HERC2 CG11734","Drosophila melanogaster (Fruit fly)",4912,"","",""
"510","Q9W0A0","lcl|NW_011934559.1_cds_XP_019923135.1_93",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}."
"511","Q9W0A0","lcl|NW_011934559.1_cds_XP_019923135.1_93",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}."
"512","Q9W0A0","lcl|NW_011934559.1_cds_XP_019923135.1_93",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}."
"513","Q9XTQ7","lcl|NW_011934577.1_cds_XP_011434218.1_140",188,"ZPT72_CAEEL","reviewed","Zinc transporter zipt-7.2 (Histidine-rich membrane protein KE4 homolog 2)","zipt-7.2 hke-4.2 H13N06.5","Caenorhabditis elegans",462,"TISSUE SPECIFICITY: Expressed in somatic tissues. {ECO:0000269|PubMed:29879108}.","",""
"514","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011430784.1_106",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"515","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431018.1_114",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"516","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011430939.1_109",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"517","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431679.1_117",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"518","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431167.1_112",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"519","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431095.1_107",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"520","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431250.1_115",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"521","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011430863.1_110",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"522","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431755.1_118",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"523","Q9Y2G3","lcl|NW_011934567.1_cds_XP_019923816.1_113",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"524","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011430687.1_108",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"525","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431328.1_116",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"526","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431912.1_111",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"527","Q9Y2G3","lcl|NW_011934567.1_cds_XP_019923966.1_119",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"528","Q9Y2G3","lcl|NW_011934567.1_cds_XP_019923983.1_120",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"529","Q9Y2G3","lcl|NW_011934567.1_cds_XP_019924112.1_122",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"530","Q9Y2G3","lcl|NW_011934567.1_cds_XP_019924127.1_123",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"531","Q9Y2G3","lcl|NW_011934567.1_cds_XP_011431488.1_121",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","",""
"532","Q9Y618","lcl|NW_011934558.1_cds_XP_011426269.1_78",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"533","Q9Y618","lcl|NW_011934558.1_cds_XP_011426352.1_77",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"534","Q9Y618","lcl|NW_011934558.1_cds_XP_011426427.1_75",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"535","Q9Y618","lcl|NW_011934558.1_cds_XP_011426189.1_79",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"536","Q9Y618","lcl|NW_011934558.1_cds_XP_011426109.1_81",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"537","Q9Y618","lcl|NW_011934558.1_cds_XP_011426504.1_76",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"538","Q9Y618","lcl|NW_011934558.1_cds_XP_011426653.1_80",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
"539","Q9Y618","lcl|NW_011934558.1_cds_XP_011426803.1_82",118,"NCOR2_HUMAN","reviewed","Nuclear receptor corepressor 2 (N-CoR2) (CTG repeat protein 26) (SMAP270) (Silencing mediator of retinoic acid and thyroid hormone receptor) (SMRT) (T3 receptor-associating factor) (TRAC) (Thyroid-, retinoic-acid-receptor-associated corepressor)","NCOR2 CTG26","Homo sapiens (Human)",2514,"TISSUE SPECIFICITY: Ubiquitous. High levels of expression are detected in lung, spleen and brain.","INDUCTION: Regulated during cell cycle progression.",""
