"","X2","X.1","Entry","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage","V2"
"522","lcl|NW_011934601.1_cds_XP_019928729.1_271",11,"A2AVA0",95,"SVEP1_MOUSE","reviewed","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1","Mus musculus (Mouse)",3567,"TISSUE SPECIFICITY: Present in stromal osteogenic cells. Expressed at much higher level in stromal osteogenic cells at low density compared to cells grown at higher densities (at protein level). Highly expressed in lung and placenta. Also expressed in bone and periosteum, but not in cartilage and skeletal muscle. Weakly or not expressed in other tissues. {ECO:0000269|PubMed:11062057, ECO:0000269|PubMed:16206243}.","","DEVELOPMENTAL STAGE: Expressed from 11 dpc to 17 dpc in embryos. {ECO:0000269|PubMed:11062057}.","LOC109620529"
"523","lcl|NW_011934603.1_cds_XP_011449554.1_273",38,"O00399",96,"DCTN6_HUMAN","reviewed","Dynactin subunit 6 (Dynactin subunit p27) (Protein WS-3)","DCTN6 WS3","Homo sapiens (Human)",190,"TISSUE SPECIFICITY: Ubiquitous.","","","LOC105343748"
"524","lcl|NW_011934603.1_cds_XP_011449667.1_274",60,"O75382",97,"TRIM3_HUMAN","reviewed","Tripartite motif-containing protein 3 (Brain-expressed RING finger protein) (RING finger protein 22) (RING finger protein 97)","TRIM3 BERP RNF22 RNF97","Homo sapiens (Human)",744,"TISSUE SPECIFICITY: Expressed in brain, heart, uterus and testis.","","","LOC105343834"
"525","lcl|NW_011934605.1_cds_XP_011450104.2_276",86,"P16273",98,"PRPX_HORVU","reviewed","Pathogen-related protein","","Hordeum vulgare (Barley)",235,"","INDUCTION: By fungus Bipolaris sorokiniana infection.","","LOC105344122"
"526","lcl|NW_011934605.1_cds_XP_011450226.1_277",248,"Q21415",99,"GLR3_CAEEL","reviewed","Glutamate receptor ionotropic, kainate glr-3","glr-3 K10D3.1","Caenorhabditis elegans",836,"TISSUE SPECIFICITY: Expressed in the intestine and in the ASER neuron (PubMed:31474366). Also expressed in the thermosensitive RIA interneuron (PubMed:11222641). {ECO:0000269|PubMed:11222641, ECO:0000269|PubMed:31474366}.","","DEVELOPMENTAL STAGE: During embryogenesis, expressed just before hatching at low levels. {ECO:0000269|PubMed:11222641}.","LOC105344203"
"527","lcl|NW_011934605.1_cds_XP_019929033.1_278",344,"Q6YHK3",100,"CD109_HUMAN","reviewed","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)","CD109 CPAMD7","Homo sapiens (Human)",1445,"TISSUE SPECIFICITY: Widely expressed with high level in uterus, aorta, heart, lung, trachea, placenta and in fetal heart, kidney, liver, spleen and lung. Expressed by CD34(+) acute myeloid leukemia cell lines, T-cell lines, activated T-lymphoblasts, endothelial cells and activated platelets. Isoform 4 is expressed in placenta. Isoform 1 is expressed in keratinocytes and placenta. {ECO:0000269|PubMed:11861284, ECO:0000269|PubMed:14980714, ECO:0000269|PubMed:16754747}.","","","LOC105344266"
"528","lcl|NW_011934606.1_cds_XP_011450532.1_279",29,"C0HL12",101,"AGRB1_RAT","reviewed","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-120 (Vstat120); Vasculostatin-40 (Vstat-40)]","Adgrb1 Bai1","Rattus norvegicus (Rat)",1577,"","","","LOC105344413"
"529","lcl|NW_011934606.1_cds_XP_011450633.1_280",2,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"530","lcl|NW_011934606.1_cds_XP_011450633.1_280",3,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"531","lcl|NW_011934606.1_cds_XP_011450633.1_280",9,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"532","lcl|NW_011934606.1_cds_XP_011450633.1_280",5,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"533","lcl|NW_011934606.1_cds_XP_011450633.1_280",6,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"534","lcl|NW_011934606.1_cds_XP_011450633.1_280",7,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"535","lcl|NW_011934606.1_cds_XP_011450633.1_280",8,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"536","lcl|NW_011934606.1_cds_XP_011450633.1_280",4,"A2ARV4",102,"LRP2_MOUSE","reviewed","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)","Lrp2","Mus musculus (Mouse)",4660,"TISSUE SPECIFICITY: In the inner ear, strongly expressed in the marginal cells of the stria vascularis (at protein level) (PubMed:17846082). In the female reproductive tract, expressed on the luminal side of the uterine epithelium (at protein level) (PubMed:16143106). In the adult brain, expressed in ependymal cells of the lateral ventricles where expression is restricted to the ependyma that faces the stem cell niche (at protein level) (PubMed:20460439). Expressed in neurons throughout the brain including in the hippocampus, limbic cortices and cerebellum (at protein level) (PubMed:20637285). In the developing optic nerve, expressed exclusively in astrocytes at 14.5 dpc, 16.5 dpc and 18.5 dpc (at protein level) (PubMed:22354480). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:17846082, ECO:0000269|PubMed:20460439, ECO:0000269|PubMed:20637285, ECO:0000269|PubMed:22354480}.","INDUCTION: Down-regulated in the kidney by cannabinoids, such as endocannabinoid anandamide and synthetic cannabinoid HU-210. {ECO:0000269|PubMed:22841573}.","DEVELOPMENTAL STAGE: In the developing optic nerve, more strongly expressed at 14.5 dpc and 16.5 dpc than at 18.5 dpc (at protein level) (PubMed:22354480). In the embryo, expression is detected from 7.5 dpc on the apical side of the developing neural plate and persists throughout later stages of development (PubMed:22340494). After neural tube closure at 9.5 dpc, becomes progressively restricted to the midline region (PubMed:22340494). During the estrus cycle, expression is highest in metestrus II and diestrus (PubMed:16143106). {ECO:0000269|PubMed:16143106, ECO:0000269|PubMed:22340494, ECO:0000269|PubMed:22354480}.","LOC105344512"
"537","lcl|NW_011934608.1_cds_XP_019929151.1_282",261,"Q2V2K5",103,"GNRHR_OCTVU","reviewed","Gonadotropin-releasing hormone receptor (GnRH receptor) (GnRH-R) (oct-GnRHR)","GNRHR","Octopus vulgaris (Common octopus)",407,"TISSUE SPECIFICITY: Widely expressed in peripheral nervous tissue, gonadal tissue and brain. In the brain, expression is high in the palliovisceral lobe and superior buccal lobe but low in the subvertical lobe, superior and inferior frontal lobe, posterior brachial lobe and pedal lobe. Expressed in stomach, rectum, aorta, heart, salivary gland, branchia, pancreas, radula retractor muscle, branchial vessel but not in white body, esophagus, liver and kidney. {ECO:0000269|PubMed:16367741}.","","","LOC109620683"
